,Adj Close,Close,High,Low,Open,Volume
2005-12-01,42.887867,57.77,59.75,56.360001,58.0,2864600.0
2006-01-03,50.609238,67.900002,68.370003,57.049999,57.869999,4766100.0
2006-02-01,54.47015,73.080002,73.989998,66.93,68.099998,4309200.0
2006-03-01,53.523552,71.809998,77.209999,70.339996,73.129997,4912000.0
2006-04-03,56.632057,75.739998,80.0,72.559998,72.709999,5794900.0
2006-05-01,54.545929,72.949997,82.029999,71.400002,76.199997,4977100.0
2006-06-01,55.689941,74.480003,74.949997,64.410004,72.709999,5863700.0
2006-07-03,53.221443,70.870003,75.43,67.099998,74.919998,5184200.0
2006-08-01,49.827045,66.349998,74.080002,64.75,70.120003,5659700.0
2006-09-01,49.414013,65.800003,70.400002,62.09,66.669998,6788100.0
2006-10-02,45.790417,60.709999,70.919998,58.82,65.449997,10672600.0
2006-11-01,46.786022,62.029999,63.330002,58.990002,60.709999,6931500.0
2006-12-01,46.258049,61.330002,63.950001,60.299999,62.439999,4643700.0
2007-01-03,48.567894,64.07,64.339996,57.98,61.709999,7802300.0
2007-02-01,48.84079,64.43,68.43,63.009998,64.800003,6901100.0
2007-03-01,50.811707,67.029999,67.720001,62.34,63.900002,5605900.0
2007-04-02,55.288277,72.620003,74.099998,65.860001,67.040001,6445800.0
2007-05-01,59.825844,78.580002,78.889999,71.779999,72.599998,5456600.0
2007-06-01,59.612671,78.300003,82.889999,77.050003,78.849998,5668100.0
2007-07-02,60.244156,78.800003,87.0,75.25,78.599998,9587500.0
2007-08-01,57.927654,75.769997,82.129997,70.589996,78.610001,6659300.0
2007-09-04,59.961281,78.43,80.169998,72.199997,75.800003,5719300.0
2007-10-01,57.308296,74.610001,82.739998,71.629997,78.910004,6902200.0
2007-11-01,55.22673,71.900002,75.129997,67.0,74.290001,6785000.0
2007-12-03,55.733677,72.559998,77.260002,70.07,71.410004,5209800.0
2008-01-02,54.834908,70.989998,72.669998,59.599998,72.559998,9271200.0
2008-02-01,55.869968,72.330002,75.190002,67.32,71.150002,6701500.0
2008-03-03,60.47366,78.290001,78.629997,68.300003,72.099998,7837000.0
2008-04-01,63.53614,81.879997,85.449997,74.379997,78.889999,7222900.0
2008-05-01,64.125877,82.639999,85.959999,80.550003,81.919998,5256300.0
2008-06-02,57.281853,73.82,83.650002,72.559998,82.440002,7808400.0
2008-07-01,54.26836,69.519997,75.870003,65.849998,72.980003,9021200.0
2008-08-01,55.21291,70.730003,72.080002,67.190002,69.669998,5845200.0
2008-09-02,46.524658,59.599998,74.5,58.110001,71.5,9682500.0
2008-10-01,30.120268,38.200001,59.029999,31.950001,58.709999,14479200.0
2008-11-03,32.320152,40.990002,43.580002,32.099998,38.82,12786000.0
2008-12-01,35.221786,44.669998,45.700001,36.369999,38.919998,10948700.0
2009-01-02,24.587309,30.85,47.119999,30.059999,44.91,16132500.0
2009-02-02,19.614058,24.610001,33.849998,23.5,30.1,17410500.0
2009-03-02,22.283991,27.959999,30.99,21.709999,24.07,18314700.0
2009-04-01,28.722435,35.580002,36.400002,27.440001,27.5,16546600.0
2009-05-01,28.625561,35.459999,40.959999,33.439999,35.869999,13931700.0
2009-06-01,26.671984,33.040001,38.900002,32.009998,36.369999,12989600.0
2009-07-01,36.015022,44.060001,44.470001,30.01,33.48,16594000.0
2009-08-03,37.036781,45.310001,48.93,43.279999,44.68,11819600.0
2009-09-01,41.957584,51.330002,54.709999,43.189999,44.900002,11098600.0
2009-10-01,45.332539,55.060001,61.279999,47.5,50.82,11997300.0
2009-11-02,48.074226,58.389999,60.900002,54.259998,55.700001,8399400.0
2009-12-01,46.921566,56.990002,60.25,55.400002,59.240002,5978500.0
2010-01-04,43.304195,52.240002,64.419998,51.029999,57.650002,12399600.0
2010-02-01,47.291431,57.049999,58.970001,50.5,52.82,9860800.0
2010-03-01,52.099323,62.849998,63.709999,57.25,57.330002,8270800.0
2010-04-01,56.79509,68.089996,72.830002,63.290001,63.290001,9067800.0
2010-05-03,50.681004,60.759998,70.160004,55.740002,68.370003,12539700.0
2010-06-01,50.105465,60.07,68.349998,54.889999,60.040001,10335700.0
2010-07-01,58.567181,69.75,70.290001,58.060001,59.669998,9068500.0
2010-08-02,54.713085,65.160004,72.25,63.34,70.739998,7225100.0
2010-09-01,66.06546,78.68,80.080002,66.349998,67.050003,8844300.0
2010-10-01,66.361824,78.599998,81.199997,76.510002,78.290001,8231900.0
2010-11-01,71.427612,84.599998,84.919998,78.510002,78.970001,7246900.0
2010-12-01,79.076958,93.660004,94.889999,85.0,85.029999,4893700.0
2011-01-03,82.290504,97.010002,97.790001,92.300003,94.379997,6199100.0
2011-02-01,87.312248,102.93,105.860001,96.5,97.349998,5998900.0
2011-03-01,94.454666,111.349998,111.980003,97.010002,103.370003,7978500.0
2011-04-01,98.306313,115.410004,116.25,102.160004,112.089996,6990000.0
2011-05-02,90.120506,105.800003,116.550003,100.370003,116.239998,8574700.0
2011-06-01,90.682693,106.459999,106.93,94.209999,104.970001,9102800.0
2011-07-01,84.504837,98.790001,112.650002,97.279999,106.150002,9496800.0
2011-08-01,77.841286,91.0,102.82,79.559998,102.43,13922800.0
2011-09-01,63.16264,73.839996,92.830002,72.599998,91.190002,11489200.0
2011-10-03,81.248238,94.459999,97.949997,67.540001,72.779999,11920100.0
2011-11-01,84.189888,97.879997,98.199997,86.629997,90.0,9238200.0
2011-12-01,77.928116,90.599998,98.0,86.290001,97.230003,7127300.0
2012-01-03,94.277336,109.120003,114.0,92.769997,92.769997,8637500.0
2012-02-01,98.674988,114.209999,116.949997,109.860001,110.75,6246400.0
2012-03-01,92.030991,106.519997,115.379997,103.480003,114.669998,7225200.0
2012-04-02,89.166641,102.769997,109.769997,99.800003,105.989998,6729400.0
2012-05-01,76.022003,87.620003,103.5,86.010002,102.809998,7734800.0
2012-06-01,73.670723,84.910004,89.870003,80.959999,85.080002,7692100.0
2012-07-02,73.530182,84.209999,87.559998,78.25,85.349998,8675000.0
2012-08-01,74.508141,85.330002,92.080002,82.099998,85.0,6557500.0
2012-09-04,75.12809,86.040001,94.279999,81.779999,85.029999,8694100.0
2012-10-01,74.501282,84.809998,87.529999,82.099998,86.720001,7643600.0
2012-11-01,74.879013,85.239998,88.599998,80.160004,85.220001,6527600.0
2012-12-03,79.171288,89.610001,91.830002,83.75,85.919998,6135400.0
2013-01-02,86.928497,98.389999,99.199997,92.889999,92.949997,6971500.0
2013-02-01,81.609779,92.370003,99.699997,88.5,99.0,5629700.0
2013-03-01,76.838821,86.970001,91.959999,85.800003,91.540001,6415800.0
2013-04-01,75.287285,84.669998,87.0,79.489998,86.860001,8396000.0
2013-05-01,76.292068,85.800003,90.690002,82.660004,84.07,6945300.0
2013-06-03,73.348862,82.489998,86.470001,80.860001,85.910004,6500000.0
2013-07-01,74.236252,82.910004,89.0,81.349998,83.040001,6933300.0
2013-08-01,73.904961,82.540001,87.43,81.459999,83.620003,5476100.0
2013-09-03,74.674988,83.400002,88.25,81.720001,83.150002,5444900.0
2013-10-01,75.161911,83.360001,89.169998,82.449997,83.559998,5692500.0
2013-11-01,76.279961,84.599998,85.18,81.870003,83.779999,4703600.0
2013-12-02,81.879234,90.809998,91.669998,83.110001,84.699997,5059900.0
2014-01-02,85.227745,93.910004,94.690002,85.879997,90.410004,7603500.0
2014-02-03,88.004837,96.970001,98.239998,91.059998,93.739998,6332400.0
2014-03-03,90.182945,99.370003,100.629997,95.059998,96.32,6000100.0
2014-04-01,96.218681,105.400002,107.400002,98.940002,98.940002,5697900.0
2014-05-01,93.324821,102.230003,108.209999,100.720001,105.199997,4171000.0
2014-06-02,99.203835,108.669998,109.849998,102.010002,102.419998,3388100.0
2014-07-01,92.555328,100.75,111.459999,100.739998,109.080002,3994600.0
2014-08-01,100.198608,109.07,109.099998,99.110001,100.519997,4649400.0
2014-09-02,90.975227,99.029999,109.730003,98.260002,109.029999,5239200.0
2014-10-01,93.871338,101.410004,102.370003,90.050003,98.639999,5951600.0
2014-11-03,93.121544,100.599998,107.120003,98.040001,101.610001,4066500.0
2014-12-01,84.7258,91.529999,101.459999,88.029999,100.239998,5774400.0
